song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode,youtube_view_count,youtube_video_title
spotify:track:4cWafPsRizm6woL5j4HNTD,(It Happens) Sometimes,[Jack Back],63,0.886,0.11,122.025,0.0573,0.000431,0.00451,4,0.833,11,202276,-6.767,0.604,1,351762,Jack Back ‘(It Happens) Sometimes’
spotify:track:6LS5QB8GW8raREqEEQPEMs,Forgive Me Friend,"[Smith & Thell, Swedish Jam Factory]",72,0.783,0.187,127.92,0.0318,0.000927,1.12E-06,4,0.589,1,216000,-6.069,0.622,1,332828,Smith & Thell - Forgive Me Friend (ft. Swedish Jam Factory)
spotify:track:66b3Yb7y65WuYvwBp7CVRN,Bebey (feat. Giggs) [SN1 Road Mix],"[Theophilus London, Giggs]",60,0.667,0.097,164.012,0.151,0.559,4.35E-06,4,0.645,5,257259,-5.72,0.751,0,282008,Bebey (feat. Giggs) (SN1 Road Mix)
spotify:track:1LYkQC1JrgMhwMol3nVo35,Rollin',"[Gemitaiz, Mixer T]",69,0.556,0.135,75.012,0.0933,0.302,0.000117,4,0.778,7,167414,-6.779,0.434,1,270629,Rollin'
spotify:track:6VcaTmR9UhOuZD7aNNilOV,Sou Favela,"[Ruanzinho, Dany Bala]",76,0.66,0.287,150.067,0.0497,0.0306,0,4,0.716,7,172173,-4.365,0.797,0,267093,Sou Favela
spotify:track:0w8A8dDcqejwN14MWAuf4k,"Hang Up Your Hang Ups (The Only One) [feat. Kim English] - CamelPhat Remix, Edit","[Paul Woolford, Kim English, CamelPhat]",57,0.976,0.277,125.03,0.0491,0.00338,0.644,4,0.469,11,206141,-5.673,0.527,0,261618,Paul Woolford - Hang Up Your Hang Ups (CamelPhat Remix)
spotify:track:5CjIVxNTlIA1OuIAk7juR1,Still - Recorded at Spotify Studios Stockholm,[Hov1],67,0.765,0.133,101.868,0.0584,0.416,0,4,0.613,1,218153,-5.755,0.452,1,254962,Still Seinabo Sey( HOV 1 cover)
spotify:track:4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),"[XO Cupid, Maya Avedis]",74,0.63,0.13,104.845,0.0346,0.0796,0,4,0.636,0,184020,-6.396,0.454,1,243822,XO Cupid - True Colors (Lyrics) ft. Maya Avedis
spotify:track:0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),"[Lil Wayne, Travis Scott]",84,0.819,0.106,89,0.317,0.0414,0,4,0.902,1,186872,-3.321,0.746,1,242784,Lil Wayne – Let It Fly Ft. Travis Scott (The Carter V)
spotify:track:3kFQ2djY3O2uH8o0WsqdhO,TIE',[Salmo],62,0.802,0.137,94.998,0.0704,0.0414,0.298,4,0.681,2,90933,-7.422,0.44,1,226680,TIE'
spotify:track:0Y7di9ZCmB6Elad5WISaPc,Dedicate,[Lil Wayne],81,0.662,0.716,117.975,0.309,0.033,0,4,0.879,2,189909,-6.162,0.723,1,223028,Lil Wayne - Dedicate - REACTION/BREAKDOWN
spotify:track:3nwG4L1J4a8MXq4R01Hilb,Inshallah (feat. Capital Bra),"[Bushido, Capital Bra]",75,0.759,0.125,159.228,0.309,0.101,0,4,0.54,9,173299,-4.874,0.272,0,209932,Bushido ft. Capital Bra -  Inshallah - Bewertung
spotify:track:1zKlT4kCuHmIj10cr0ZryI,Photographs (with Rag'n'Bone Man),"[Professor Green, Rag'n'Bone Man]",61,0.76,0.116,96.713,0.149,0.529,0,4,0.566,10,212967,-5.448,0.478,1,194678,Professor Green x Rag’n’Bone Man “Photographs”
spotify:track:7EAtJk0HzXQp2gpFeaaLzF,Guerilla,[Soolking],64,0.77,0.0908,140.164,0.11,0.488,0,4,0.747,10,229000,-4.287,0.4,0,189480,Guerilla - Soolking  ( Dvj Hamada choreography video edit )
spotify:track:6GM5cjlQN641yTKORmxt4E,Real One,[Aseven],51,0.577,0.152,102.028,0.0492,0.221,0.000919,4,0.758,9,185028,-6.144,0.47,0,185394,Aseven - Real One (Music Video) | GRM Daily
spotify:track:3NyovXfcpc8PDWWKH7xEDs,S.O.S. (Sawed Off Shotgun),[The Glorious Sons],60,0.961,0.138,148.126,0.065,0.00428,0,4,0.568,9,195173,-2.182,0.924,1,183409,The Glorious Sons - S.O.S. (Sawed Off Shotgun) - Live in Kingston
spotify:track:6FbT10v1L4LE8f6YReBTVH,Behave,[Benjamin Ingrosso],68,0.685,0.112,124.982,0.0336,0.677,0,4,0.68,8,200093,-5.819,0.757,0,181974,Benjamin Ingrosso - Behave (Music Video)
spotify:track:6tG5G78USqn2NTHhApWFKU,Suge,[Koba LaD],67,0.622,0.0883,149.928,0.419,0.172,0,4,0.585,5,194213,-6.398,0.604,0,176899,Koba LaD-Suge (Album VII)
spotify:track:3JX0dOCIAiaR8MP3ryXWuM,What About Me (feat. Sosamann),"[Lil Wayne, Sosamann]",81,0.44,0.122,118.089,0.0401,0.0263,1.90E-06,4,0.784,10,216961,-6.566,0.22,1,165873,Lil Wayne - What About Me (Audio) Feat. Post Malone
spotify:track:5b3kZVWSD08YzGHxpKJH6i,I Wouldn't Know,[Benjamin Ingrosso],58,0.765,0.267,101.018,0.069,0.176,8.10E-06,4,0.609,5,178493,-7.829,0.515,1,160966,Benjamin Ingrosso - I Wouldn't Know (Lyrics Video)
spotify:track:6JtIPRPfMx1XA7OHAYpZIf,Waow (feat. Nekfeu),"[PLK, Nekfeu]",67,0.744,0.098,119.944,0.143,0.216,0,4,0.77,1,194934,-8.001,0.32,1,160612,Waow (feat. Nekfeu)
spotify:track:7CoEfOFe6fmJ2IIkTxQ2EK,Toy Boy,[Dark Polo Gang],69,0.833,0.143,134.975,0.0414,0.0894,1.36E-05,4,0.737,9,200699,-4.025,0.4,1,154952,Trap Lovers - Toy Boy
spotify:track:58st6r10Ze6QomHs0BMUA8,91's,[PNL],74,0.668,0.0778,103.036,0.107,0.249,0,4,0.777,4,237014,-8.837,0.243,0,153359,PNL - 91's - MattRach Cover
spotify:track:0VchObTqyNU0oWVBjLTSVh,Auf wiedersehen,[Hov1],68,0.778,0.0824,78.853,0.26,0.3,0,4,0.659,9,173769,-5.125,0.591,1,139073,Hov1 - Auf wiedersehen (Audio)
spotify:track:2jPCvYRyIXQf2if8CTyabC,Tappat,[Victor Leksell],73,0.593,0.15,99.935,0.236,0.246,8.04E-06,4,0.786,1,215160,-9.404,0.322,0,121971,Victor Leksell - Tappat
spotify:track:1MEPdOii0cmdHUbxN6L0uQ,6 Figures,[Justin Roberts],68,0.537,0.0747,77.506,0.257,0.135,5.12E-06,4,0.888,1,164342,-7.297,0.422,0,117240,6 Figures
spotify:track:0vT797IpZpF5o1XLCnWCUL,É natural (Participação especial de Bruno Cardoso) - Ao vivo,"[Ferrugem, Bruno Cardoso]",70,0.74,0.486,76.139,0.0447,0.531,0,4,0.497,1,207093,-5.475,0.478,0,63079,É natural (Participação especial de Bruno Cardoso) (Ao vivo)
spotify:track:3plul4vw51AF1e8FRykm96,Splash,[Dark Polo Gang],70,0.772,0.139,125.053,0.104,0.0263,0,4,0.709,1,181624,-4.248,0.422,1,48966,Splash (DPG)
spotify:track:0L1dQD7v94waLO2azsFvbw,Om du lämnar mig nu,[Norlie & KKV],64,0.759,0.0597,102.158,0.0375,0.0199,0,4,0.637,7,202353,-5.255,0.373,0,41251,Norlie & KKV – Om du lämnar mig nu Lyrics
spotify:track:0MTItWyI0Zwujz0uJ2QP9i,So Good so Fine When You're Messing with My Mind,[Benjamin Ingrosso],62,0.711,0.0951,113.942,0.0338,0.164,8.86E-06,4,0.723,6,178400,-6.757,0.555,1,39571,Benjamin Ingrosso - So Good So Fine When You're Messing With My Mind (Audio)
spotify:track:5D1bAJqFnGauixWQS2TbYF,I'll Be Fine Somehow,[Benjamin Ingrosso],62,0.355,0.101,79.992,0.0432,0.786,1.99E-06,4,0.6,6,183907,-10.446,0.412,1,34627,Benjamin Ingrosso - I'll Be Fine Somehow (Audio)
spotify:track:01MJgnPL3AuwmYQ4EbHzD7,Cambiare Adesso,[Dark Polo Gang],78,0.777,0.197,79.999,0.0587,0.279,1.47E-06,4,0.666,5,228975,-3.143,0.588,0,31861,Cambiare adesso - Dpg (Trap Lovers)
spotify:track:5an6BWQDhw4FnjZhdyOFuL,Kär i din kärlek - Recorded at Spotify Studios Stockholm,[Molly Sandén],69,0.5,0.343,183.964,0.188,0.0564,7.28E-06,4,0.653,10,204080,-9.39,0.593,0,26416,Molly Sandén – Kär i din kärlek Lyrics (Recorded at Spotify studios Stockholm)
spotify:track:0ME4uQYTQmovH1v9PbWqW2,Lead Me On,[Teddy Robb],64,0.688,0.146,173.793,0.0301,0.106,0,4,0.464,8,189267,-4.553,0.411,1,24860,Teddy Robb - Lead Me On (Audio)
spotify:track:7LNmWbTkIL2WgHxGDSLyKk,AirForce,[DIG DAT],68,0.664,0.376,142.035,0.369,0.456,0,4,0.858,1,221545,-7.637,0.656,1,20223,Dig Dat - Airforce ( Lyrics )
spotify:track:6mFsgNSqTikfpZz46QBS4N,Torn,[Richard Fairlie],54,0.49,0.127,101.585,0.119,0.204,0,4,0.537,1,184320,-7.979,0.351,1,2473,Richard Fairlie- Torn (Lyrics Video)
spotify:track:5RjJhJLYX9Zt7jWJEjhcSr,Coming Back to You,"[Naya, Tom Grennan]",51,0.787,0.0864,96.997,0.0291,0.423,0,4,0.683,9,186040,-4.099,0.502,1,765,Naya & Tom Grennan - Coming back to you live @ Café de la danse Paris 09/18/2018
spotify:track:1UByaqWRHXyF7m3WnCX0TB,Entitled,[Type.Raw],60,0.496,0.109,90.038,0.0476,0.11,0.752,4,0.736,11,128712,-9.567,0.943,0,427,Entitled
