song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:7zVCrzzEJU7u24sbJPXA5W,What Ifs,"['Kane Brown', 'Lauren Alaina']",76.00,"14,896,115.00",0.80,0.17,125.98,0.03,0.01,0.00,4.00,0.61,10.00,"188,253.00",-4.60,0.69,1.00
spotify:track:5hIR7SX1fSrr5evIAPDY5o,What Is Love 2016,['Lost Frequencies'],46.00,"6,525,407.00",0.56,0.09,125.00,0.04,0.12,0.00,4.00,0.79,1.00,"188,147.00",-7.09,0.35,0.00
spotify:track:09Ua1o00SlYsiN7Mn3t7ji,What Kind Of Man,['Florence + The Machine'],2.00,"3,350,669.00",0.65,0.13,113.05,0.04,0.02,0.00,4.00,0.31,11.00,"216,176.00",-4.56,0.15,0.00
spotify:track:3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),"['Maroon 5', 'SZA']",26.00,"651,050,835.00",0.62,0.09,110.01,0.07,0.08,0.00,4.00,0.80,5.00,"199,849.00",-5.21,0.39,0.00
spotify:track:5I6KaV4xAc6ZYyOgEtp6dc,What Now,['Rihanna'],34.00,"8,229,091.00",0.70,0.63,180.16,0.04,0.05,0.00,3.00,0.40,8.00,"243,093.00",-4.80,0.23,0.00
spotify:track:3aWhZ1zeqy1kdjXiyMh22T,What They Want,['Russ'],58.00,"15,123,744.00",0.40,0.10,139.55,0.38,0.48,0.00,4.00,0.71,1.00,"165,853.00",-10.04,0.40,0.00
spotify:track:0LJDalpISq604gw21RVwIV,What Went Down,['Foals'],39.00,"201,158.00",0.92,0.06,146.94,0.07,0.00,0.00,4.00,0.23,2.00,"300,720.00",-6.18,0.13,0.00
spotify:track:6mzTuMlbCgEtoCitsszlqP,What Would I Change It To (feat. AlunaGeorge),"['Avicii', 'AlunaGeorge']",33.00,"3,025,532.00",0.50,0.09,109.99,0.09,0.31,0.00,4.00,0.79,11.00,"185,455.00",-8.87,0.59,1.00
spotify:track:5vnuJ8EopkP5dHukpOmT3L,What Would Meek Do?,"['Pusha T', 'Kanye West']",61.00,"4,564,060.00",0.64,0.18,83.07,0.08,0.01,0.00,4.00,0.68,1.00,"153,267.00",-3.16,0.06,1.00
spotify:track:4iQ5gmTAzWfK8JyFC2LBox,What's Free (feat. Rick Ross & Jay Z),"['Meek Mill', 'JAY Z', 'Rick Ross']",74.00,"5,949,449.00",0.72,0.11,166.42,0.40,0.00,0.00,4.00,0.51,11.00,"362,839.00",-6.29,0.27,0.00
spotify:track:2dgrYdgguVZKeCsrVb9XEs,What's the Use?,['Mac Miller'],72.00,"4,664,654.00",0.49,0.11,104.97,0.12,0.74,0.01,4.00,0.76,1.00,"288,640.00",-10.34,0.56,0.00
spotify:track:4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,['Imagine Dragons'],21.00,"281,557,178.00",0.65,0.13,134.96,0.03,0.04,0.00,4.00,0.68,1.00,"201,240.00",-4.95,0.54,1.00
spotify:track:5aHgzqUqrqlaS8mzAUfo8K,When I Find Love Again,['James Blunt'],49.00,"3,540,616.00",0.67,0.06,105.04,0.04,0.47,0.00,4.00,0.69,1.00,"184,978.00",-5.25,0.52,1.00
spotify:track:7tGEAA1f8MydT7eVbbO9Zy,WHEN I WAS OLDER - Music Inspired By The Film ROMA,['Billie Eilish'],81.00,"5,155,090.00",0.33,0.08,150.13,0.04,0.85,0.43,4.00,0.70,6.00,"270,520.00",-12.83,0.06,1.00
spotify:track:0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,['Bruno Mars'],80.00,"61,936,201.00",0.28,0.09,72.80,0.04,0.93,0.00,4.00,0.61,0.00,"213,827.00",-8.65,0.39,1.00
spotify:track:5aJhuze13LOoLthmiG8YIA,When The Beat Drops Out,['Marlon Roudette'],56.00,"13,421,590.00",0.65,0.13,217.65,0.20,0.21,0.00,4.00,0.38,5.00,"204,027.00",-7.72,0.34,0.00
spotify:track:14JzyD6FlBD5z0wV5P07YI,when the party's over,['Billie Eilish'],92.00,"229,902,122.00",0.10,0.09,124.00,0.06,0.98,0.00,3.00,0.50,1.00,"199,931.00",-14.08,0.21,0.00
spotify:track:4L8VO1Uys7m8Wa9qwgJZae,When We Dig for Gold In the USA,['Amanda Jenssen'],2.00,"2,073,659.00",0.64,0.16,113.76,0.04,0.04,0.00,4.00,0.25,9.00,"236,880.00",-7.36,0.26,0.00
spotify:track:7A2eDNBgJrEVE87C8pOMqN,When We Were Young,['Adele'],57.00,"176,859,349.00",0.59,0.09,143.86,0.05,0.35,0.00,4.00,0.38,3.00,"290,907.00",-5.97,0.27,1.00
spotify:track:5fX2oPyLCe5mBKqGDbOWqC,When You Love Someone,['James TW'],29.00,"2,225,973.00",0.45,0.05,125.86,0.03,0.26,0.00,4.00,0.68,7.00,"216,373.00",-6.04,0.34,1.00
spotify:track:03vyB3AHCuEGfhh7wPc7Yf,When You're Ready,['Shawn Mendes'],15.00,"4,203,767.00",0.47,0.11,171.54,0.13,0.79,0.00,4.00,0.49,5.00,"169,587.00",-8.89,0.60,1.00
spotify:track:3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),"['Kris Kross Amsterdam', 'The Boy Next Door', 'Conor Maynard']",80.00,"97,962,201.00",0.77,0.23,109.99,0.06,0.15,0.00,4.00,0.73,7.00,"163,636.00",-5.56,0.52,1.00
spotify:track:66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",75.00,"524,252,721.00",0.78,0.08,139.43,0.06,0.04,0.00,4.00,0.43,4.00,"250,286.00",-4.04,0.20,0.00
spotify:track:6HFywc5eQYRRYHYTatCb5Y,Where Do Broken Hearts Go,['One Direction'],63.00,"8,773,024.00",0.86,0.11,122.99,0.03,0.00,0.00,4.00,0.57,4.00,"229,040.00",-3.72,0.65,1.00
spotify:track:4rp9VuotsR67aWNUxpBBTc,Where It All Begins (feat. Lady Antebellum),"['Hunter Hayes', 'Lady Antebellum']",43.00,"580,767.00",0.65,0.07,90.96,0.03,0.08,0.00,4.00,0.64,2.00,"211,830.00",-5.74,0.67,1.00
spotify:track:51wrmElSLxFzc0vSQPeTxs,Where Were You In The Morning?,['Shawn Mendes'],20.00,"16,927,463.00",0.52,0.10,87.99,0.06,0.56,0.00,4.00,0.71,7.00,"200,600.00",-7.47,0.47,1.00
spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At,"['Future', 'Drake']",66.00,"65,705,963.00",0.45,0.14,162.00,0.34,0.09,0.00,4.00,0.81,1.00,"208,027.00",-6.94,0.19,1.00
spotify:track:7tpdug67Oc6vLljNx7lZGI,"Where You Belong - From ""Fifty Shades Of Grey"" Soundtrack",['The Weeknd'],36.00,"2,954,295.00",0.43,0.16,120.01,0.03,0.19,0.00,4.00,0.55,9.00,"297,773.00",-7.94,0.10,0.00
spotify:track:7kUtJKGZzLNgIkq1Galkt0,Wherever I Go,['OneRepublic'],8.00,"168,782,870.00",0.69,0.22,100.01,0.04,0.11,0.00,4.00,0.54,10.00,"170,213.00",-6.40,0.34,0.00
spotify:track:4viUsO0ZnlZrVCM945K6on,Whip It!,"['LunchMoney Lewis', 'Chloe Angelides']",54.00,"24,628,540.00",0.78,0.10,131.04,0.14,0.35,0.00,4.00,0.74,10.00,"242,973.00",-3.94,0.79,1.00
spotify:track:3QWjljChcOMkRDYSzF33Qr,Whippin (feat. Felix Snow),"['Kiiara', 'Felix Snow']",61.00,"33,138,293.00",0.50,0.09,82.53,0.05,0.55,0.00,4.00,0.87,5.00,"160,597.00",-7.50,0.67,0.00
spotify:track:4OEOEsOhlzDqQuewiuPJAc,Whiskey (feat. A$AP Rocky),"['Maroon 5', 'A$AP Rocky']",2.00,"3,675,218.00",0.41,0.11,103.67,0.07,0.72,0.00,4.00,0.60,7.00,"210,422.00",-8.29,0.07,0.00
spotify:track:4so0Wek9Ig1p6CRCHuINwW,White Christmas,"['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra']",73.00,"72,479,599.00",0.16,0.34,130.50,0.04,0.67,0.35,3.00,0.32,9.00,"177,480.00",-16.49,0.25,1.00
spotify:track:7ycXzaoRRLRnJsNw2O948A,White Christmas,['Darlene Love'],0.00,"3,409,832.00",0.75,0.19,121.93,0.06,0.80,0.00,4.00,0.44,10.00,"175,667.00",-7.10,0.45,1.00
spotify:track:6EM7JApNrP4fftMlDsOAZG,White Christmas (duet with Shania Twain),"['Michael Bublé', 'Shania Twain']",64.00,"42,507,013.00",0.48,0.13,63.48,0.03,0.47,0.00,4.00,0.63,10.00,"216,627.00",-7.59,0.64,1.00
spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,['Post Malone'],80.00,"387,186,554.00",0.56,0.08,130.10,0.04,0.23,0.00,4.00,0.68,7.00,"256,533.00",-7.68,0.31,1.00
spotify:track:2Pn76oik9rWyoBShTSNY9Q,White Mustang,['Lana Del Rey'],9.00,"3,413,387.00",0.46,0.11,114.93,0.05,0.43,0.00,4.00,0.65,6.00,"164,710.00",-8.68,0.27,0.00
spotify:track:2KokOIKdw4zZutDil85Ugh,White Sand,"['Migos', 'Travis Scott', 'Ty Dolla $ign', 'Big Sean']",62.00,"6,513,207.00",0.58,0.27,142.10,0.08,0.03,0.00,4.00,0.83,5.00,"202,835.00",-7.57,0.42,0.00
spotify:track:6I3KeXBT0E9MoMqYz8srVq,"White Walls (feat. ScHoolboy Q, Hollis)","['Macklemore & Ryan Lewis', 'Hollis', 'ScHoolboy Q']",60.00,"5,646,756.00",0.78,0.34,116.49,0.14,0.05,0.00,4.00,0.77,7.00,"220,319.00",-5.55,0.83,1.00
spotify:track:21yRtB6B8EMounImAfHRCP,Who Dat Boy,"['Tyler, The Creator', 'A$AP Rocky']",69.00,"7,973,987.00",0.49,0.12,115.41,0.33,0.34,0.00,4.00,0.71,8.00,"205,093.00",-9.67,0.14,1.00
spotify:track:2EHZha50xcIrgzxSeB3r8f,Who Do You Think Of?,['M.O'],3.00,"4,620,804.00",0.84,0.23,108.84,0.08,0.04,0.00,4.00,0.63,11.00,"223,707.00",-4.87,0.77,0.00
spotify:track:4KYS9GK68yeuUJ8vJfPxrq,WHO? WHAT!,['Travis Scott'],72.00,"15,957,134.00",0.73,0.07,140.00,0.06,0.05,0.00,4.00,0.83,10.00,"176,720.00",-5.60,0.68,0.00
spotify:track:7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),['XXXTENTACION'],88.00,"89,032,324.00",0.53,0.10,160.15,0.04,0.65,0.92,4.00,0.74,6.00,"157,777.00",-2.94,0.37,0.00
spotify:track:4Z1t1aMRif8ES212kTN8H2,Whole Heart,"['Gryffin', 'Bipolar Sunshine']",63.00,"16,931,771.00",0.65,0.15,163.83,0.07,0.03,0.00,4.00,0.50,9.00,"225,200.00",-7.17,0.19,1.00
spotify:track:2jYmK1cb3Uya6FFsocdpzO,Why,['Sabrina Carpenter'],8.00,"28,362,414.00",0.56,0.07,180.04,0.21,0.16,0.00,4.00,0.67,11.00,"171,096.00",-4.92,0.60,0.00
spotify:track:1KXFoiT2n4QXRsFvhWNI4I,Why,['Shawn Mendes'],16.00,"4,901,095.00",0.42,0.06,127.03,0.05,0.65,0.00,4.00,0.69,0.00,"238,173.00",-9.23,0.24,0.00
spotify:track:39hnH8WdPmNT3Q3yzwC9Rg,Why You Always Hatin?,"['YG', 'Drake', 'Kamaiyah']",63.00,"10,329,551.00",0.34,0.14,93.00,0.59,0.04,0.00,4.00,0.93,0.00,"196,600.00",-9.33,0.38,0.00
spotify:track:6BbINUfGabVyiNFJpQXn3x,Wicked,['Future'],61.00,"53,155,386.00",0.68,0.39,157.97,0.07,0.00,0.01,4.00,0.72,11.00,"173,347.00",-5.90,0.21,0.00
spotify:track:72QJ5k2KFIcDo99Nkct8Vo,Wicked Wonderland,['Martin Tungevaag'],9.00,"28,162,121.00",0.81,0.40,127.92,0.14,0.00,0.02,4.00,0.70,6.00,"217,270.00",-5.77,0.75,0.00
spotify:track:6WlxcZKpEV6Bwe9InoVhMp,WIFI LIT,['Future'],65.00,"5,117,516.00",0.58,0.18,144.97,0.30,0.06,0.00,4.00,0.88,2.00,"176,630.00",-6.85,0.31,1.00
spotify:track:5lLWaxERQ4968sWjPyxxLm,Wiggle (feat. Snoop Dogg),"['Jason Derulo', 'Snoop Dogg']",33.00,"161,629,972.00",0.62,0.16,81.95,0.25,0.08,0.00,4.00,0.70,9.00,"193,296.00",-6.89,0.72,0.00
spotify:track:5ajEdjV7VfH15GqSL8tSus,WILD,['Troye Sivan'],5.00,"20,591,057.00",0.73,0.31,90.05,0.05,0.03,0.00,4.00,0.58,3.00,"227,872.00",-5.28,0.37,1.00
spotify:track:2eFxaSHpZcJiwKlUpHqtLp,Wild Eyes,"['Broiler', 'RAVVEL']",9.00,"8,414,986.00",0.75,0.10,126.01,0.07,0.32,0.00,4.00,0.63,11.00,"204,573.00",-6.45,0.14,0.00
spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,['Alessia Cara'],65.00,"172,829,488.00",0.63,0.08,108.03,0.09,0.02,0.00,4.00,0.74,1.00,"188,493.00",-4.83,0.71,0.00
spotify:track:1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),"['DJ Khaled', 'Rihanna', 'Bryson Tiller']",76.00,"506,184,874.00",0.67,0.12,97.98,0.07,0.03,0.00,4.00,0.67,0.00,"204,173.00",-3.09,0.63,0.00
spotify:track:6DcDdDevI94Dh4vc5anXBE,Wild Wild Love,"['Pitbull', 'G.R.L.']",49.00,"28,605,549.00",0.73,0.51,120.06,0.05,0.01,0.00,4.00,0.65,2.00,"202,197.00",-5.87,0.34,1.00
spotify:track:2R2f8j9YbaRTva04R4tDir,Wilder Mind,['Mumford & Sons'],49.00,"2,546,571.00",0.73,0.12,157.95,0.04,0.13,0.29,4.00,0.52,9.00,"278,227.00",-8.80,0.57,0.00
spotify:track:5Lgqu1th1KqlG97OF2gWGe,Window Pain - Outro,['J. Cole'],68.00,"15,930,861.00",0.63,0.07,75.03,0.40,0.06,0.00,4.00,0.72,8.00,"286,730.00",-9.35,0.18,1.00
spotify:track:1jhljxXlHw8K9rezXKrnow,Winter Things,['Ariana Grande'],63.00,"2,566,941.00",0.22,0.23,74.74,0.07,0.93,0.00,4.00,0.64,0.00,"158,720.00",-10.20,0.80,1.00
spotify:track:4ricyQVd20UQde1jpXCSuJ,Winter Wonderland,['Tony Bennett'],69.00,"13,938,686.00",0.37,0.08,115.01,0.04,0.83,0.00,4.00,0.45,0.00,"133,867.00",-14.15,0.63,0.00
spotify:track:5VEuraNSVxMTzDTtrmL3lQ,Winter Wonderland,['Bing Crosby'],32.00,"11,555,469.00",0.23,0.10,125.53,0.05,0.77,0.00,4.00,0.65,3.00,"144,827.00",-12.34,0.50,1.00
spotify:track:7w1GRePfGhlEsPQiJEslb0,Winter Wonderland,['Connie Francis'],0.00,"5,193,193.00",0.27,0.20,100.83,0.03,0.60,0.00,4.00,0.51,11.00,"165,440.00",-8.72,0.34,1.00
spotify:track:7xNEyvy3LE92Y3PfwXPfcW,Winter Wonderland,['Blue Suede Daddys'],1.00,"2,793,884.00",0.60,0.17,126.56,0.03,0.20,0.11,4.00,0.73,5.00,"136,097.00",-10.80,0.94,0.00
spotify:track:5o9JHeY8e47bXCjSZOnD7b,Winter Wonderland / Don't Worry Be Happy,"['Pentatonix', 'Tori Kelly']",7.00,"2,316,447.00",0.40,0.09,129.59,0.05,0.27,0.00,4.00,0.53,6.00,"207,853.00",-8.51,0.72,1.00
spotify:track:2I0Q1wxFRdnDYtG6Q8W47S,Winterbreak - Tiësto's Deep House Remix,"['MUNA', 'Tiësto']",51.00,"4,124,703.00",0.73,0.34,113.02,0.05,0.01,0.00,4.00,0.70,2.00,"228,537.00",-5.43,0.34,1.00
spotify:track:4aSFlFgOefeVIKkW2NyMPl,Wish You Were Mine - Radio Edit,['Philip George'],10.00,"23,544,244.00",0.83,0.09,122.95,0.03,0.01,0.04,4.00,0.65,7.00,"177,561.00",-4.01,0.42,0.00
spotify:track:5PMNu7kMZ4msbxiKnDTOt0,With You,"['Drake', 'PARTYNEXTDOOR']",48.00,"46,233,301.00",0.41,0.11,127.98,0.27,0.15,0.00,4.00,0.87,1.00,"195,053.00",-10.03,0.80,1.00
spotify:track:5p7ujcrUXASCNwRaWNHR1C,Without Me,['Halsey'],97.00,"412,382,740.00",0.49,0.09,136.04,0.07,0.30,0.00,4.00,0.75,6.00,"201,661.00",-7.05,0.53,1.00
spotify:track:5pBvNeOAJ54zgd5lEOmM3b,Without Me,['Eminem'],39.00,"38,009,659.00",0.66,0.36,112.23,0.09,0.00,0.00,4.00,0.92,7.00,"291,213.00",-2.82,0.66,1.00
spotify:track:6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),"['Avicii', 'Sandro Cavazza']",33.00,"333,726,650.00",0.86,0.04,134.01,0.04,0.00,0.00,4.00,0.65,2.00,"181,673.00",-4.83,0.28,1.00
spotify:track:2ycWek3FNNVHBhz2TcnOzZ,Wizard Of Oz,['Logic'],61.00,"6,090,443.00",0.62,0.07,146.02,0.04,0.05,0.00,4.00,0.72,11.00,"144,627.00",-6.88,0.06,0.00
spotify:track:59J5nzL1KniFHnU120dQzt,wokeuplikethis*,"['Playboi Carti', 'Lil Uzi Vert']",74.00,"51,325,206.00",0.62,0.15,78.48,0.25,0.01,0.00,4.00,0.79,8.00,"235,535.00",-6.67,0.48,1.00
spotify:track:7EmGUiUaOSGDnUUQUDrOXC,Wolves,"['Selena Gomez', 'Marshmello']",27.00,"581,396,174.00",0.80,0.18,124.99,0.04,0.14,0.00,4.00,0.72,11.00,"197,993.00",-4.65,0.33,0.00
spotify:track:4vgVpxNTdfmcbBvk6hMPn4,Wolves,['Kanye West'],0.00,"11,304,187.00",0.40,0.13,78.25,0.06,0.19,0.00,4.00,0.55,1.00,"301,587.00",-8.02,0.12,1.00
spotify:track:4hJfmMjy3wFIOknfYwhouY,Wolves,['One Direction'],60.00,"8,262,233.00",0.82,0.05,123.46,0.06,0.11,0.00,4.00,0.63,5.00,"241,533.00",-4.24,0.53,1.00
spotify:track:2w8cJaVndSM5hPTiCzpQ0b,Wolves Without Teeth,['Of Monsters and Men'],2.00,"222,619.00",0.72,0.34,102.21,0.03,0.00,0.00,4.00,0.35,11.00,"232,973.00",-6.12,0.45,0.00
spotify:track:33bURv895AN4FkBvgFo2dx,Woman,['Harry Styles'],64.00,"4,451,530.00",0.65,0.22,136.02,0.03,0.02,0.00,4.00,0.62,3.00,"278,800.00",-4.68,0.38,0.00
spotify:track:5wIeuNURiubue1VTcglU57,Woman,"['Kesha', 'The Dap-Kings Horns']",49.00,"3,130,022.00",0.77,0.67,114.99,0.04,0.04,0.04,4.00,0.74,5.00,"196,360.00",-3.59,0.34,0.00
spotify:track:222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"['Little Mix', 'Nicki Minaj']",74.00,"146,754,815.00",0.85,0.08,75.00,0.06,0.18,0.00,4.00,0.75,5.00,"229,720.00",-3.45,0.80,0.00
spotify:track:4gavOCQdZ2g86gkvi17FM7,Wonderful Christmastime - Remastered 2011 / Edited Version,['Paul McCartney'],28.00,"30,279,055.00",0.51,0.07,94.74,0.03,0.32,0.00,4.00,0.77,11.00,"227,653.00",-8.91,0.77,1.00
spotify:track:7Lbxvt42JsNSKVCaN63qhD,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,['Paul McCartney'],75.00,"51,516,122.00",0.51,0.07,94.74,0.03,0.32,0.00,4.00,0.77,11.00,"227,653.00",-8.91,0.77,1.00
spotify:track:79RUMZfMNMpqZnswovvTqv,Wonderwall,['Oasis'],72.00,"11,549,757.00",0.84,0.13,174.45,0.04,0.00,0.00,4.00,0.41,2.00,"258,907.00",-5.61,0.46,1.00
spotify:track:5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,['Oasis'],78.00,"251,080,336.00",0.90,0.19,174.30,0.04,0.00,0.00,4.00,0.38,2.00,"258,773.00",-4.07,0.47,1.00
spotify:track:3JishuJqpf1m7Y1dFr15QV,Woo,['Rihanna'],0.00,"3,902,444.00",0.47,0.30,115.00,0.03,0.05,0.00,4.00,0.42,9.00,"235,587.00",-5.30,0.19,1.00
spotify:track:28kwfhqP0K1f6ll0lpHg45,Words,['Daya'],48.00,"10,000,090.00",0.78,0.08,125.01,0.06,0.18,0.00,4.00,0.75,7.00,"212,923.00",-4.89,0.55,1.00
spotify:track:14WWzenpaEgQZlqPq2nk4v,Work,"['Rihanna', 'Drake']",20.00,"652,396,816.00",0.53,0.09,91.97,0.09,0.08,0.00,4.00,0.73,11.00,"219,320.00",-6.24,0.56,1.00
spotify:track:3lvjylsu8P2mScgru26w1X,Work B**ch,['Britney Spears'],0.00,"17,122,542.00",0.82,0.06,128.01,0.15,0.12,0.00,4.00,0.63,9.00,"247,853.00",-6.54,0.85,1.00
spotify:track:4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),"['Fifth Harmony', 'Ty Dolla $ign']",78.00,"698,301,324.00",0.59,0.06,105.02,0.04,0.10,0.00,4.00,0.80,8.00,"214,480.00",-5.86,0.59,1.00
spotify:track:5szmwG86IFASvYrca21MEz,Work Song,['Hozier'],46.00,"2,671,107.00",0.38,0.11,118.57,0.06,0.74,0.00,4.00,0.48,10.00,"229,667.00",-10.73,0.30,1.00
spotify:track:33tNYw9oMtSkGe27NpgS64,WORKIN ME,['Quavo'],78.00,"35,229,766.00",0.63,0.34,170.02,0.14,0.18,0.00,4.00,0.79,8.00,"169,620.00",-4.06,0.27,1.00
spotify:track:0P6RjFd2HgG2AXJadQuGfE,Working For It - Bonus Track,"['ZHU', 'Skrillex', 'THEY.']",61.00,"63,351,204.00",0.72,0.25,99.95,0.05,0.10,0.01,4.00,0.78,5.00,"231,813.00",-6.59,0.50,0.00
spotify:track:41Fflg7qHiVOD6dEPvsCzO,Worth It,"['Fifth Harmony', 'Kid Ink']",74.00,"248,842,717.00",0.77,0.12,99.99,0.09,0.06,0.00,4.00,0.88,8.00,"224,573.00",-3.87,0.59,1.00
spotify:track:4PdJSsESm34djLfBde9Pr2,Would I Lie To You - Radio Edit,"['David Guetta', 'Cedric Gervais', 'Chris Willis']",65.00,"31,392,085.00",0.83,0.63,123.99,0.31,0.01,0.00,4.00,0.67,7.00,"197,648.00",-5.77,0.77,0.00
spotify:track:57p8CBvPOxrvyCbn6ttl5r,Would You Ever,"['Skrillex', 'Poo Bear']",72.00,"80,090,321.00",0.91,0.32,126.05,0.06,0.01,0.00,4.00,0.65,10.00,"234,286.00",-3.36,0.09,1.00
spotify:track:3dG6tjetoR4GMmUGZUprLt,Wouldn't Leave,"['Kanye West', 'PARTYNEXTDOOR']",37.00,"24,394,470.00",0.43,0.31,164.24,0.55,0.49,0.00,4.00,0.56,3.00,"205,547.00",-8.56,0.35,1.00
spotify:track:6MWtB6iiXyIwun0YzU6DFP,Wow.,['Post Malone'],97.00,"196,472,217.00",0.54,0.10,99.95,0.18,0.16,0.00,4.00,0.83,11.00,"149,520.00",-7.40,0.39,0.00
spotify:track:6wMeMFLaD4NCxXzkXgkuM1,Wrapped Up,"['Olly Murs', 'Travie McCoy']",51.00,"59,343,673.00",0.85,0.10,122.02,0.05,0.09,0.00,4.00,0.79,1.00,"185,773.00",-4.68,0.93,1.00
spotify:track:6oDPg7fXW3Ug3KmbafrXzA,Wrecking Ball,['Miley Cyrus'],58.00,"114,320,139.00",0.40,0.11,119.81,0.03,0.40,0.00,4.00,0.47,5.00,"223,240.00",-6.14,0.34,1.00
spotify:track:41F3Bz1FLoYQmxbcG6T1zT,Write On Me,['Fifth Harmony'],0.00,"5,065,910.00",0.69,0.16,189.88,0.13,0.36,0.00,4.00,0.44,7.00,"219,560.00",-5.43,0.48,0.00
spotify:track:193Dm5SqYy3hTSbuzxbwKc,Writer In The Dark,['Lorde'],60.00,"3,529,730.00",0.27,0.30,71.86,0.04,0.73,0.00,4.00,0.33,7.00,"216,611.00",-8.07,0.28,1.00
spotify:track:4oWmroatZtMmlgc3havMrv,Writing's On The Wall,['Sam Smith'],18.00,"33,180,767.00",0.31,0.09,86.74,0.03,0.75,0.00,3.00,0.37,5.00,"278,987.00",-8.19,0.09,0.00
spotify:track:7iCeaYJSEdGWeFNTAEqUzJ,wRoNg,"['ZAYN', 'Kehlani']",63.00,"2,969,125.00",0.48,0.27,99.97,0.04,0.40,0.00,4.00,0.61,7.00,"212,747.00",-8.64,0.42,0.00
spotify:track:7IAa7vUJ11STN7le8XaxsH,WTF (Where They From) [feat. Pharrell Williams],"['Missy Elliott', 'Pharrell Williams']",57.00,"4,084,137.00",0.82,0.06,119.94,0.20,0.02,0.00,4.00,0.93,8.00,"192,773.00",-3.48,0.56,0.00
spotify:track:6VDz4m1vEGHDDqQojf1mpc,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)","['Logic', 'Ghostface Killah', 'Raekwon', 'RZA', 'Method Man', 'Inspectah Deck', 'Cappadonna', 'Jackpot Scotty Wotty', 'U-God', 'Masta Killa', 'GZA']",68.00,"4,285,515.00",0.81,0.38,90.93,0.32,0.15,0.00,4.00,0.70,1.00,"487,960.00",-4.94,0.77,1.00
spotify:track:7KgIWoRGSobVvaEjHBnpeD,Wu-Tang Forever,['Drake'],45.00,"1,309,332.00",0.43,0.10,99.94,0.26,0.05,0.00,4.00,0.83,8.00,"217,680.00",-8.52,0.37,0.00
spotify:track:55OdqrG8WLmsYyY1jijD9b,Wyclef Jean,['Young Thug'],66.00,"2,365,498.00",0.58,0.14,132.05,0.24,0.12,0.00,4.00,0.86,5.00,"236,293.00",-5.69,0.83,0.00
spotify:track:39N9RPD9MRb5WmoLzNzPeA,X,"['Nicky Jam', 'J Balvin']",82.00,"483,456,853.00",0.77,0.33,180.07,0.05,0.04,0.00,4.00,0.60,9.00,"173,628.00",-4.74,0.71,0.00
spotify:track:5tRmoZRoupvMYPV1oezFrH,X,['Lil Uzi Vert'],62.00,"9,616,367.00",0.58,0.39,163.16,0.33,0.00,0.00,4.00,0.62,8.00,"173,798.00",-7.08,0.30,1.00
spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,X - Remix,"['Nicky Jam', 'J Balvin', 'Maluma', 'Ozuna']",78.00,"134,146,384.00",0.70,0.08,180.11,0.10,0.06,0.00,4.00,0.66,9.00,"235,747.00",-4.96,0.74,0.00
spotify:track:6fwdbPMwP1zVStm8FybmkO,X (feat. Future),"['21 Savage', 'Metro Boomin', 'Future']",74.00,"145,386,210.00",0.41,0.10,149.00,0.40,0.37,0.00,4.00,0.84,1.00,"258,880.00",-9.81,0.11,1.00
spotify:track:4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),"['ScHoolboy Q', '2 Chainz', 'Saudi']",75.00,"54,591,275.00",0.47,0.27,131.02,0.26,0.02,0.00,4.00,0.77,2.00,"267,427.00",-8.41,0.41,1.00
spotify:track:6uP0XLqjRqFx8HAfesdcAg,X Gon' Give It To Ya,['DMX'],68.00,"10,300,177.00",0.85,0.08,95.06,0.29,0.03,0.00,4.00,0.50,10.00,"219,253.00",-5.11,0.63,0.00
spotify:track:04cxAqa9ZgLwvEskosNVsB,XO,['Beyoncé'],53.00,"15,343,891.00",0.79,0.31,170.09,0.26,0.17,0.00,4.00,0.47,0.00,"215,947.00",-8.93,0.21,1.00
